asset,profile,entry,val_px,conf_px_h4,conf_px_ut2,val_i,conf_h4_i,conf_ut2_i
ETHUSDT,TRES_AGRESSIF,594.95,675.61,753.49,,,,
ETHUSDT,TRES_AGRESSIF,596.98,677.64,755.52,,,,
ETHUSDT,TRES_AGRESSIF,597.48,678.14,756.02,,,,
ETHUSDT,TRES_AGRESSIF,557.81,634.7399999999999,716.3499999999999,,,,
ETHUSDT,TRES_AGRESSIF,568.87,633.62,703.03,,,,
ETHUSDT,TRES_AGRESSIF,579.3,637.8,710.9599999999999,,,,
ETHUSDT,TRES_AGRESSIF,585.66,644.66,693.8199999999999,,,,
ETHUSDT,TRES_AGRESSIF,591.85,656.32,700.01,,,,
ETHUSDT,TRES_AGRESSIF,620.61,705.5799999999999,717.78,,,,
ETHUSDT,TRES_AGRESSIF,623.16,710.03,722.37,,,,
ETHUSDT,TRES_AGRESSIF,637.79,734.92,747.26,,,,
ETHUSDT,TRES_AGRESSIF,638.3,740.93,785.5,,,,
ETHUSDT,TRES_AGRESSIF,651.91,754.07,799.11,,,,
ETHUSDT,TRES_AGRESSIF,625.17,727.24,767.07,,,,
ETHUSDT,TRES_AGRESSIF,637.89,745.4000000000001,772.75,,,,
ETHUSDT,TRES_AGRESSIF,650.95,761.7300000000001,782.3400000000001,,,,
ETHUSDT,TRES_AGRESSIF,699.89,854.2700000000001,854.2700000000001,,,,
ETHUSDT,TRES_AGRESSIF,729.97,926.7600000000001,926.7600000000001,,,,
ETHUSDT,TRES_AGRESSIF,745.2,947.8900000000001,947.8900000000001,,,,
ETHUSDT,TRES_AGRESSIF,753.05,898.7099999999999,967.0,,,,
ETHUSDT,TRES_AGRESSIF,750.77,896.43,964.72,,,,
ETHUSDT,TRES_AGRESSIF,769.57,854.28,997.57,,,,
ETHUSDT,TRES_AGRESSIF,800.99,902.7700000000001,1061.6200000000001,,2421.0,2433.0,
ETHUSDT,TRES_AGRESSIF,830.97,959.3100000000001,1118.16,,,,
ETHUSDT,TRES_AGRESSIF,919.97,1140.93,1299.7800000000002,,,,
ETHUSDT,TRES_AGRESSIF,1162.33,1661.1599999999999,1829.95,,,,
ETHUSDT,TRES_AGRESSIF,1218.21,1724.96,1901.4,,,,
ETHUSDT,TRES_AGRESSIF,1253.98,1756.43,1964.3100000000002,,,,
ETHUSDT,TRES_AGRESSIF,1279.96,1619.73,1978.8600000000001,,,,
ETHUSDT,TRES_AGRESSIF,1314.52,1687.43,2046.56,,,,
ETHUSDT,TRES_AGRESSIF,1347.58,1696.1,2083.18,,,,
ETHUSDT,TRES_AGRESSIF,1103.64,1543.1000000000001,1743.7500000000002,,,,
ETHUSDT,TRES_AGRESSIF,1232.07,1671.53,1872.18,,,,
ETHUSDT,TRES_AGRESSIF,1221.38,1660.8400000000001,1861.4900000000002,,,,
ETHUSDT,TRES_AGRESSIF,1221.53,1566.33,1861.64,,,,
ETHUSDT,TRES_AGRESSIF,1282.46,1651.07,1922.5700000000002,,,,
ETHUSDT,TRES_AGRESSIF,1254.48,1591.17,1893.54,,,,
ETHUSDT,TRES_AGRESSIF,1220.7,1471.95,1782.91,,,,
ETHUSDT,TRES_AGRESSIF,1241.96,1476.5,1706.6200000000001,,,,
ETHUSDT,TRES_AGRESSIF,1263.0,1489.79,1727.66,,,,
ETHUSDT,TRES_AGRESSIF,1325.85,1605.85,1790.51,,,,
ETHUSDT,TRES_AGRESSIF,1382.61,1705.01,1885.01,,,,
ETHUSDT,TRES_AGRESSIF,1294.62,1697.5399999999997,1823.4699999999998,,,,
ETHUSDT,TRES_AGRESSIF,1317.6,1720.5199999999998,1846.4499999999998,,,,
ETHUSDT,TRES_AGRESSIF,1345.0,1747.9199999999998,1873.85,,,,
ETHUSDT,TRES_AGRESSIF,1318.46,1758.79,1884.72,,,,
ETHUSDT,TRES_AGRESSIF,1349.94,1625.4,1790.27,,,,
ETHUSDT,TRES_AGRESSIF,1382.14,1657.6000000000001,1822.47,,,,
ETHUSDT,TRES_AGRESSIF,1374.07,1611.07,1814.3999999999999,,,,
ETHUSDT,TRES_AGRESSIF,1380.42,1617.42,1820.75,,,,
ETHUSDT,TRES_AGRESSIF,1428.4,1626.3000000000002,1868.73,,2609.0,2663.0,
ETHUSDT,TRES_AGRESSIF,1521.19,1774.78,2003.6499999999999,,,,
ETHUSDT,TRES_AGRESSIF,1516.2,1797.7,2026.57,,,,
ETHUSDT,TRES_AGRESSIF,1627.17,1983.3600000000001,2197.36,,,,
ETHUSDT,TRES_AGRESSIF,1767.01,2124.5299999999997,2409.01,,,,
ETHUSDT,TRES_AGRESSIF,1794.55,2152.0699999999997,2425.27,,,,
ETHUSDT,TRES_AGRESSIF,3054.37,3552.05,4075.3900000000003,,,,
ETHUSDT,TRES_AGRESSIF,3148.72,3718.31,4258.82,,,,
ETHUSDT,TRES_AGRESSIF,3155.72,3703.9399999999996,4315.299999999999,,,,
ETHUSDT,TRES_AGRESSIF,3319.97,4096.110000000001,4727.35,,,,
ETHUSDT,TRES_AGRESSIF,3483.95,4292.29,4923.53,,,,
ETHUSDT,TRES_AGRESSIF,3415.49,4261.469999999999,4892.709999999999,,,,
ETHUSDT,TRES_AGRESSIF,3302.06,4104.82,4774.53,,,,
ETHUSDT,TRES_AGRESSIF,3358.89,4161.65,4778.53,,,,
ETHUSDT,TRES_AGRESSIF,3483.58,4275.19,4903.219999999999,,,,
ETHUSDT,TRES_AGRESSIF,3531.34,4243.08,4974.08,,,,
ETHUSDT,TRES_AGRESSIF,3556.19,4285.49,5032.1900000000005,,,,
ETHUSDT,TRES_AGRESSIF,3564.94,4259.9400000000005,5070.9400000000005,,,,
ETHUSDT,TRES_AGRESSIF,3537.21,4116.24,5043.21,,3183.0,,
ETHUSDT,TRES_AGRESSIF,3531.71,4055.25,5037.71,,3180.0,,
ETHUSDT,TRES_AGRESSIF,3543.75,4067.29,5003.17,,3181.0,,
ETHUSDT,TRES_AGRESSIF,3163.43,3832.1,4209.1,,,,
ETHUSDT,TRES_AGRESSIF,3161.49,3680.31,4235.26,,,,
ETHUSDT,TRES_AGRESSIF,3234.68,3773.46,4301.77,,,,
ETHUSDT,TRES_AGRESSIF,3245.99,3687.23,4325.73,,,,
ETHUSDT,TRES_AGRESSIF,3214.72,3604.47,4252.3,,,,
ETHUSDT,TRES_AGRESSIF,3030.2,3419.95,4059.98,,,,
ETHUSDT,TRES_AGRESSIF,3117.46,3507.21,4127.24,,,,
ETHUSDT,TRES_AGRESSIF,3266.31,3623.2999999999997,4182.539999999999,,,,
ETHUSDT,TRES_AGRESSIF,3249.0,3605.99,4165.23,,,,
ETHUSDT,TRES_AGRESSIF,3264.39,3626.39,4166.389999999999,7559.34,,,
ETHUSDT,TRES_AGRESSIF,3149.61,3542.61,3965.61,7444.560000000001,,,
ETHUSDT,TRES_AGRESSIF,3253.42,3646.42,3876.11,7548.370000000001,,,
ETHUSDT,TRES_AGRESSIF,3347.77,3754.22,3822.99,7642.720000000001,,,
ETHUSDT,TRES_AGRESSIF,3971.51,4865.57,4985.82,8266.460000000001,,,
ETHUSDT,TRES_AGRESSIF,3929.18,4625.62,4913.62,8224.130000000001,,,
ETHUSDT,TRES_AGRESSIF,3438.0,4292.41,4551.4400000000005,7732.950000000001,,,
ETHUSDT,TRES_AGRESSIF,3407.15,3834.2900000000004,4520.59,7702.1,,,
ETHUSDT,TRES_AGRESSIF,3258.29,3685.4300000000003,4371.73,7553.240000000001,,,
ETHUSDT,TRES_AGRESSIF,4190.06,4804.74,5099.39,8485.010000000002,,,
ETHUSDT,TRES_AGRESSIF,4218.71,4973.99,5240.31,8513.66,,,
ETHUSDT,TRES_AGRESSIF,4170.5,4825.17,5192.1,8465.45,,,
ETHUSDT,TRES_AGRESSIF,4153.57,4696.700000000001,5175.17,8458.94,,,
ETHUSDT,TRES_AGRESSIF,4216.4,4718.0,5238.0,8521.77,,,
ETHUSDT,TRES_AGRESSIF,4154.37,4585.62,5131.68,8459.740000000002,,,
ETHUSDT,TRES_AGRESSIF,4373.52,4953.660000000001,5207.09,8678.890000000001,,,
ETHUSDT,TRES_AGRESSIF,4209.95,4790.09,5043.52,8515.32,,,
ETHUSDT,TRES_AGRESSIF,4593.17,5053.13,5463.200000000001,8976.830000000002,,,
ETHUSDT,TRES_AGRESSIF,4640.25,5191.88,5630.04,9232.02,,,
ETHUSDT,TRES_AGRESSIF,4693.67,5245.3,5683.46,9285.44,,,
ETHUSDT,TRES_AGRESSIF,4645.06,5072.6,5377.6,9236.830000000002,,,
ETHUSDT,TRES_AGRESSIF,4281.05,5094.92,5200.63,9074.36,,,
ETHUSDT,TRES_AGRESSIF,4367.9,4845.95,5287.48,9161.21,,,
ETHUSDT,TRES_AGRESSIF,4318.62,4735.280000000001,5238.2,9111.93,,,
ETHUSDT,TRES_AGRESSIF,4308.18,4955.47,5169.01,9101.490000000002,,,
ETHUSDT,TRES_AGRESSIF,4337.36,4984.65,5198.19,9130.67,,,
ETHUSDT,TRES_AGRESSIF,4445.09,5092.38,5305.92,9238.400000000001,,,
ETHUSDT,TRES_AGRESSIF,4595.62,5308.28,5456.45,9388.93,,,
ETHUSDT,TRES_AGRESSIF,4728.44,5553.049999999999,5600.629999999999,9521.75,,,
ETHUSDT,TRES_AGRESSIF,4358.35,5461.17,5753.389999999999,9135.78,,,
ETHUSDT,TRES_AGRESSIF,4002.61,4662.57,5397.65,8780.04,,,
ETHUSDT,TRES_AGRESSIF,3483.18,3799.17,4229.8099999999995,8133.83,,,
ETHUSDT,TRES_AGRESSIF,3459.97,3782.91,4175.48,8110.619999999999,,,
ETHUSDT,TRES_AGRESSIF,3498.24,3821.18,4213.75,8148.889999999999,,,
ETHUSDT,TRES_AGRESSIF,3486.32,3809.26,4201.83,8136.969999999999,,,
ETHUSDT,TRES_AGRESSIF,3520.65,3890.59,4283.16,8171.299999999999,,,
ETHUSDT,TRES_AGRESSIF,3100.43,3353.99,3779.5499999999997,7675.969999999999,,,
ETHUSDT,TRES_AGRESSIF,3000.0,3388.7,3397.7,7570.18,,,
ETHUSDT,TRES_AGRESSIF,3001.49,3390.1899999999996,3390.1899999999996,7571.67,,,
ETHUSDT,TRES_AGRESSIF,1571.62,1690.62,1828.62,5571.12,7062.0,7274.0,
ETHUSDT,TRES_AGRESSIF,1711.86,1923.35,1996.36,5711.36,,,
ETHUSDT,TRES_AGRESSIF,1811.52,2006.49,2290.16,5811.02,,,
ETHUSDT,TRES_AGRESSIF,1837.44,1988.44,2329.9300000000003,5836.9400000000005,,,
ETHUSDT,TRES_AGRESSIF,1864.18,1981.3300000000002,2058.17,5863.68,,,
ETHUSDT,TRES_AGRESSIF,1862.11,1996.27,2073.1099999999997,5861.61,,,
ETHUSDT,TRES_AGRESSIF,1920.91,2038.6000000000001,2181.91,5920.41,,,
ETHUSDT,TRES_AGRESSIF,1985.15,2162.84,2222.3100000000004,5984.65,,,
ETHUSDT,TRES_AGRESSIF,1996.84,2188.02,2247.49,5996.34,,,
ETHUSDT,TRES_AGRESSIF,2011.51,2216.2,2275.67,6011.01,,,
ETHUSDT,TRES_AGRESSIF,2100.66,2392.0699999999997,2477.0499999999997,6100.16,,,
ETHUSDT,TRES_AGRESSIF,2076.32,2356.9300000000003,2461.17,6075.82,,,
ETHUSDT,TRES_AGRESSIF,2078.0,2326.09,2462.85,6077.5,,,
ETHUSDT,TRES_AGRESSIF,2079.37,2318.47,2458.2699999999995,6078.87,,,
ETHUSDT,TRES_AGRESSIF,2117.91,2278.8999999999996,2496.8099999999995,6117.41,,,
ETHUSDT,TRES_AGRESSIF,1918.35,2101.02,2282.42,5917.85,,,
ETHUSDT,TRES_AGRESSIF,1918.92,2101.59,2282.99,5918.42,,,
ETHUSDT,TRES_AGRESSIF,1902.94,2037.66,2212.8500000000004,5902.4400000000005,,,
ETHUSDT,TRES_AGRESSIF,1895.75,2030.47,2096.94,5895.25,,,
ETHUSDT,TRES_AGRESSIF,1859.72,1973.49,2196.98,4561.68,,,
ETHUSDT,TRES_AGRESSIF,3017.22,3335.7,3756.31,5038.18,,,
ETHUSDT,TRES_AGRESSIF,2969.65,3288.13,3654.42,4990.610000000001,,,
ETHUSDT,TRES_AGRESSIF,2956.51,3132.6400000000003,3530.4700000000003,4977.47,9315.0,9356.0,
ETHUSDT,TRES_AGRESSIF,2989.27,3165.4,3563.23,5010.23,9316.0,9357.0,
ETHUSDT,TRES_AGRESSIF,3027.3,3214.6200000000003,3612.4500000000003,5048.26,9318.0,9358.0,
ETHUSDT,TRES_AGRESSIF,3905.19,4647.55,4945.93,6558.15,,,
ETHUSDT,TRES_AGRESSIF,3913.52,4662.95,4961.33,6566.48,,,
ETHUSDT,TRES_AGRESSIF,3954.66,4709.639999999999,5008.02,6607.62,,,
ETHUSDT,TRES_AGRESSIF,3926.3,4724.63,5023.01,6579.26,,,
ETHUSDT,TRES_AGRESSIF,3928.91,4727.24,5025.62,6581.87,,,
ETHUSDT,TRES_AGRESSIF,3920.23,4718.5599999999995,5016.9400000000005,6573.1900000000005,,,
ETHUSDT,TRES_AGRESSIF,3908.16,4706.49,5004.33,6561.12,,,
ETHUSDT,TRES_AGRESSIF,4013.37,4321.57,5028.57,7021.7,,,
ETHUSDT,TRES_AGRESSIF,4038.52,4381.43,5073.04,7046.85,,,
ETHUSDT,TRES_AGRESSIF,4030.07,4409.710000000001,5091.460000000001,7038.4,,,
ETHUSDT,TRES_AGRESSIF,4053.74,4433.38,4999.4400000000005,7062.07,,,
ETHUSDT,TRES_AGRESSIF,4004.12,4383.76,4949.82,7012.45,,,
ETHUSDT,TRES_AGRESSIF,3997.38,4377.02,4943.08,7005.71,,,
ETHUSDT,TRES_AGRESSIF,3959.22,4338.860000000001,4904.92,6967.549999999999,,,
ETHUSDT,TRES_AGRESSIF,3584.48,4033.79,4628.120000000001,6678.120000000001,,,
ETHUSDT,TRES_AGRESSIF,3637.91,4072.2599999999998,4681.55,6731.55,,,
ETHUSDT,TRES_AGRESSIF,3589.65,4024.0,4633.290000000001,6683.290000000001,,,
ETHUSDT,TRES_AGRESSIF,3588.89,4023.24,4625.54,6682.530000000001,,,
ETHUSDT,TRES_AGRESSIF,3563.48,3817.52,4319.58,6657.120000000001,,,
ETHUSDT,TRES_AGRESSIF,3630.18,3843.0,4319.719999999999,6723.82,,,
ETHUSDT,TRES_AGRESSIF,3922.39,4350.73,5017.139999999999,6949.889999999999,,,
ETHUSDT,TRES_AGRESSIF,3902.78,4337.85,5004.26,6930.280000000001,,,
ETHUSDT,TRES_AGRESSIF,3966.12,4421.57,5087.98,6993.62,,,
ETHUSDT,TRES_AGRESSIF,3752.82,4022.6800000000003,4871.110000000001,6780.32,,,
ETHUSDT,TRES_AGRESSIF,3739.58,4014.88,4828.45,6767.08,,,
ETHUSDT,TRES_AGRESSIF,3775.61,4050.9100000000003,4739.46,6803.110000000001,,,
ETHUSDT,TRES_AGRESSIF,3790.39,4065.69,4752.08,6817.889999999999,,,
ETHUSDT,TRES_AGRESSIF,3801.39,4073.77,4736.33,6828.889999999999,,,
ETHUSDT,TRES_AGRESSIF,2705.19,2901.46,3145.75,5436.32,,,
ETHUSDT,TRES_AGRESSIF,2644.66,2840.93,3085.22,5375.79,,,
ETHUSDT,TRES_AGRESSIF,2621.79,2796.18,3062.35,5352.92,,,
ETHUSDT,TRES_AGRESSIF,2475.35,2802.3399999999997,2888.14,5206.48,,,
ETHUSDT,TRES_AGRESSIF,3156.49,3589.3799999999997,4249.49,5887.62,,,
ETHUSDT,TRES_AGRESSIF,3197.38,3630.27,4290.38,5928.51,,,
ETHUSDT,TRES_AGRESSIF,3133.36,3452.25,4226.360000000001,5864.49,,,
ETHUSDT,TRES_AGRESSIF,3146.13,3465.02,4239.13,5877.26,,,
ETHUSDT,TRES_AGRESSIF,3129.3,3355.5,4222.3,5860.43,,,
ETHUSDT,TRES_AGRESSIF,3210.48,3436.68,4303.48,5941.610000000001,,,
ETHUSDT,TRES_AGRESSIF,3101.79,3313.29,4150.5599999999995,5832.92,,,
ETHUSDT,TRES_AGRESSIF,3131.98,3343.11,4180.75,5863.110000000001,,,
ETHUSDT,TRES_AGRESSIF,3348.88,3748.37,3907.84,6080.01,,,
ETHUSDT,TRES_AGRESSIF,3357.3,3756.79,3916.26,6088.43,,,
ETHUSDT,TRES_AGRESSIF,3463.13,3931.57,4072.03,6194.26,,,
ETHUSDT,TRES_AGRESSIF,3297.12,3765.56,3806.0499999999997,6028.25,,,
ETHUSDT,TRES_AGRESSIF,3475.22,3976.6499999999996,3991.0399999999995,6206.35,,,
ETHUSDT,TRES_AGRESSIF,3521.18,4032.6699999999996,4047.0599999999995,6252.3099999999995,,,
ETHUSDT,TRES_AGRESSIF,3467.02,3983.6099999999997,4000.8199999999997,6198.15,,,
ETHUSDT,TRES_AGRESSIF,3298.08,3587.5699999999997,3831.8799999999997,6029.21,,,
ETHUSDT,TRES_AGRESSIF,3596.64,4030.45,4268.53,6327.77,,,
ETHUSDT,TRES_AGRESSIF,3594.51,4028.32,4266.4,6325.64,,,
ETHUSDT,TRES_AGRESSIF,3660.11,4093.92,4332.0,6391.24,,,
ETHUSDT,TRES_AGRESSIF,3705.64,4181.45,4419.139999999999,6436.77,,,
ETHUSDT,TRES_AGRESSIF,3869.74,4327.73,4681.219999999999,6475.72,,,
ETHUSDT,TRES_AGRESSIF,3996.29,4540.28,4788.1,6602.27,,,
ETHUSDT,TRES_AGRESSIF,4071.0,4647.219999999999,4895.04,6676.9800000000005,,,
ETHUSDT,TRES_AGRESSIF,3786.76,4404.59,4625.4,6392.740000000001,,,
ETHUSDT,TRES_AGRESSIF,3904.58,4458.27,4593.25,6510.56,,,
ETHUSDT,TRES_AGRESSIF,3956.91,4510.6,4574.74,6562.89,,,
ETHUSDT,TRES_AGRESSIF,3857.74,4369.68,4475.57,6463.72,,,
ETHUSDT,TRES_AGRESSIF,4033.25,4320.87,4668.24,6639.2300000000005,,,
ETHUSDT,TRES_AGRESSIF,2667.47,2944.17,3093.47,5393.459999999999,,,
ETHUSDT,TRES_AGRESSIF,2686.84,2963.5400000000004,3112.84,5412.83,,,
ETHUSDT,TRES_AGRESSIF,2616.61,2870.8100000000004,3038.2900000000004,5342.6,,,
ETHUSDT,TRES_AGRESSIF,2680.4,2934.6000000000004,3102.0800000000004,5406.389999999999,,,
ETHUSDT,TRES_AGRESSIF,2762.04,3093.32,3238.3,5488.03,,,
ETHUSDT,TRES_AGRESSIF,2620.7,2931.58,3096.96,5346.69,,,
ETHUSDT,TRES_AGRESSIF,2540.75,2840.77,2950.01,5266.74,,,
ETHUSDT,TRES_AGRESSIF,3051.1,3511.47,3766.5699999999997,5777.09,,,
ETHUSDT,TRES_AGRESSIF,3137.62,3379.2999999999997,3914.5699999999997,5863.61,12352.0,12485.0,
ETHUSDT,TRES_AGRESSIF,3115.07,3366.11,3901.38,5841.0599999999995,12352.0,12484.0,
ETHUSDT,TRES_AGRESSIF,3160.55,3431.75,3967.02,5886.54,12355.0,12489.0,
ETHUSDT,TRES_AGRESSIF,4307.78,5085.78,5300.2699999999995,7255.7699999999995,,,
ETHUSDT,TRES_AGRESSIF,4257.53,4981.75,5274.0199999999995,7205.5199999999995,,,
ETHUSDT,TRES_AGRESSIF,4515.18,5185.18,5680.67,7463.17,,,
ETHUSDT,TRES_AGRESSIF,4589.31,5352.610000000001,5875.8,7537.3,,,
ETHUSDT,TRES_AGRESSIF,4645.4,5418.91,5948.509999999999,7593.389999999999,,,
ETHUSDT,TRES_AGRESSIF,4632.63,5266.63,6073.12,7580.62,,,
ETHUSDT,TRES_AGRESSIF,4449.48,5079.25,5889.969999999999,7397.469999999999,,,
ETHUSDT,TRES_AGRESSIF,4703.61,5532.099999999999,5702.039999999999,8113.61,,,
ETHUSDT,TRES_AGRESSIF,4749.17,5577.66,5688.25,8159.17,,,
ETHUSDT,TRES_AGRESSIF,4777.25,5605.74,5660.719999999999,8187.25,,,
ETHUSDT,TRES_AGRESSIF,4655.31,5302.9800000000005,5552.9800000000005,8228.98,,,
ETHUSDT,TRES_AGRESSIF,4476.99,4769.5,5374.66,8050.66,,,
ETHUSDT,TRES_AGRESSIF,4717.86,5210.86,5280.37,8291.529999999999,,,
ETHUSDT,TRES_AGRESSIF,4178.8,4812.76,4945.92,7752.47,,,
ETHUSDT,TRES_AGRESSIF,2496.01,2687.8900000000003,2707.2900000000004,6069.68,,,
ETHUSDT,TRES_AGRESSIF,2487.97,2667.12,2699.25,6061.639999999999,,,
ETHUSDT,TRES_AGRESSIF,2469.0,2648.15,2680.28,6042.67,,,
BNBUSDT,FAIBLE,28.382,33.379000000000005,33.379000000000005,,,,
BNBUSDT,FAIBLE,28.395,33.391999999999996,33.391999999999996,,,,
BNBUSDT,FAIBLE,28.196,33.193,33.193,,,,
BNBUSDT,FAIBLE,33.325,38.289,42.278000000000006,,,,
BNBUSDT,FAIBLE,33.248,37.94799999999999,41.778,,,,
BNBUSDT,FAIBLE,33.513,38.212999999999994,42.042,,,,
BNBUSDT,FAIBLE,34.838,40.17,42.870000000000005,,,,
BNBUSDT,FAIBLE,34.726,40.05799999999999,42.403000000000006,,,,
BNBUSDT,FAIBLE,35.25,40.94499999999999,42.260000000000005,,,,
BNBUSDT,FAIBLE,35.56,42.018,43.128,,,,
BNBUSDT,FAIBLE,38.124,42.373000000000005,47.824,,,,
BNBUSDT,FAIBLE,39.99,43.32,50.19,,,,
BNBUSDT,FAIBLE,40.349,45.245,52.114999999999995,,,,
BNBUSDT,FAIBLE,41.126,48.102,54.971999999999994,,,,
BNBUSDT,FAIBLE,40.751,47.727,54.596999999999994,,,,
BNBUSDT,FAIBLE,41.806,48.662,55.652,,,,
BNBUSDT,FAIBLE,41.049,47.905,54.894999999999996,,,,
BNBUSDT,FAIBLE,41.751,48.607,55.596999999999994,,,,
BNBUSDT,FAIBLE,41.419,48.275,55.265,,,,
BNBUSDT,FAIBLE,41.817,48.733999999999995,55.0,,,,
BNBUSDT,FAIBLE,42.775,48.858999999999995,55.958,,,,
BNBUSDT,FAIBLE,43.8,49.88399999999999,56.93599999999999,,,,
BNBUSDT,FAIBLE,43.911,49.995,57.047,,,,
BNBUSDT,FAIBLE,44.008,50.364000000000004,57.416000000000004,,,,
BNBUSDT,FAIBLE,40.208,50.278,50.278,,,,
BNBUSDT,FAIBLE,40.737,50.807,50.807,,,,
BNBUSDT,FAIBLE,41.491,51.168,51.561,,,,
BNBUSDT,FAIBLE,45.861,55.644999999999996,57.51499999999999,,,,
BNBUSDT,FAIBLE,45.33,54.857,57.166999999999994,,,,
BNBUSDT,FAIBLE,45.86,54.131,57.696999999999996,,,,
BNBUSDT,FAIBLE,41.895,52.485,54.165,,,,
BNBUSDT,FAIBLE,41.85,47.842,54.12,,,,
BNBUSDT,FAIBLE,43.048,49.673,55.318,,,,
BNBUSDT,FAIBLE,42.325,46.715,52.915,,,,
BNBUSDT,FAIBLE,48.634,58.423,61.323,,,,
BNBUSDT,FAIBLE,48.279,58.449000000000005,61.639,,,,
BNBUSDT,FAIBLE,51.461,63.679,67.229,,,,
BNBUSDT,FAIBLE,52.161,62.96,68.983,,2170.0,2171.0,
BNBUSDT,FAIBLE,53.106,64.232,70.79599999999999,,2170.0,2172.0,
BNBUSDT,FAIBLE,56.119,68.949,75.513,,,,
BNBUSDT,FAIBLE,135.592,217.94800000000004,242.65500000000003,,,,
BNBUSDT,FAIBLE,128.997,153.65800000000002,229.133,,,,
BNBUSDT,FAIBLE,128.952,153.613,228.537,,,,
BNBUSDT,FAIBLE,140.895,170.24,240.23900000000003,,,,
BNBUSDT,FAIBLE,168.865,220.67600000000002,288.13,,,,
BNBUSDT,FAIBLE,166.216,225.947,293.385,,,,
BNBUSDT,FAIBLE,179.87,243.65400000000002,311.092,,,,
BNBUSDT,FAIBLE,232.845,355.351,421.532,,,,
BNBUSDT,FAIBLE,259.079,470.87300000000005,545.0450000000001,,,,
BNBUSDT,FAIBLE,248.397,373.983,482.533,,,,
BNBUSDT,FAIBLE,254.933,380.519,487.744,,,,
BNBUSDT,FAIBLE,229.445,326.756,462.256,,,,
BNBUSDT,FAIBLE,255.069,325.889,487.88,,,,
BNBUSDT,FAIBLE,246.324,316.908,470.124,,,,
BNBUSDT,FAIBLE,250.184,320.76800000000003,473.98400000000004,,,,
BNBUSDT,FAIBLE,249.938,320.522,473.738,,,,
BNBUSDT,FAIBLE,245.526,316.11,469.326,,,,
BNBUSDT,FAIBLE,241.133,282.31399999999996,366.71900000000005,,,,
BNBUSDT,FAIBLE,553.807,751.9200000000001,847.597,,,,
BNBUSDT,FAIBLE,581.134,809.27,904.947,,,,
BNBUSDT,FAIBLE,570.588,769.0239999999999,854.3109999999999,,,,
BNBUSDT,FAIBLE,533.78,700.983,757.9159999999999,,,,
BNBUSDT,FAIBLE,575.995,712.607,775.6310000000001,,,,
BNBUSDT,FAIBLE,567.366,703.978,767.002,,,,
BNBUSDT,FAIBLE,560.586,680.6690000000001,759.0219999999999,,,,
BNBUSDT,FAIBLE,564.173,665.625,762.6089999999999,,,,
BNBUSDT,FAIBLE,563.053,664.505,761.489,,,,
BNBUSDT,FAIBLE,569.13,670.582,767.566,,,,
BNBUSDT,FAIBLE,620.271,725.771,849.4069999999999,,,,
BNBUSDT,FAIBLE,623.154,728.654,852.29,,,,
BNBUSDT,FAIBLE,464.72,539.8800000000001,596.1,,,,
BNBUSDT,FAIBLE,485.5,583.9300000000001,640.15,,,,
BNBUSDT,FAIBLE,488.43,577.1500000000001,645.9200000000001,,,,
BNBUSDT,FAIBLE,503.49,576.14,643.0699999999999,,,,
BNBUSDT,FAIBLE,481.31,563.03,629.3600000000001,,,,
BNBUSDT,FAIBLE,481.95,540.77,616.85,,,,
BNBUSDT,FAIBLE,480.21,525.9300000000001,615.11,,,,
BNBUSDT,FAIBLE,492.9,546.5,622.56,,,,
BNBUSDT,FAIBLE,482.66,536.26,612.32,,,,
BNBUSDT,FAIBLE,495.07,554.27,576.79,,,,
BNBUSDT,FAIBLE,471.54,523.54,564.4000000000001,,,,
BNBUSDT,FAIBLE,478.14,511.65999999999997,571.0,,,,
BNBUSDT,FAIBLE,554.63,631.5899999999999,689.01,1241.2939999999999,,,
BNBUSDT,FAIBLE,568.48,630.4100000000001,708.58,1255.144,,,
BNBUSDT,FAIBLE,580.62,653.69,731.86,1267.284,3816.0,,
BNBUSDT,FAIBLE,595.25,682.95,761.12,1281.914,,,
BNBUSDT,FAIBLE,608.2,718.45,796.6200000000001,1294.864,,,
BNBUSDT,FAIBLE,641.39,773.52,881.24,1328.054,,,
BNBUSDT,FAIBLE,653.54,779.3199999999999,893.39,1340.204,,,
BNBUSDT,FAIBLE,651.92,726.4499999999999,891.77,1338.5839999999998,,,
BNBUSDT,FAIBLE,339.24,385.23,431.82,914.951,,,
BNBUSDT,FAIBLE,332.04,377.73,424.6,907.751,,,
BNBUSDT,FAIBLE,334.82,380.51,425.44,910.531,,,
BNBUSDT,FAIBLE,316.27,348.37,372.07,803.05,,,
BNBUSDT,FAIBLE,317.94,345.17,371.57,804.72,,,
BNBUSDT,FAIBLE,312.39,328.78,366.02,799.17,,,
BNBUSDT,FAIBLE,310.99,333.36,353.06,797.77,,,
BNBUSDT,FAIBLE,315.72,338.09000000000003,357.79,802.5,,,
BNBUSDT,FAIBLE,319.45,343.92,355.77,806.23,,,
BNBUSDT,FAIBLE,323.88,348.35,360.2,810.66,,,
BNBUSDT,FAIBLE,333.73,358.31,372.44,820.51,,,
BNBUSDT,FAIBLE,334.74,354.87,374.18,821.52,,,
BNBUSDT,FAIBLE,345.02,378.98,399.19,831.8,,,
BNBUSDT,FAIBLE,327.76,359.34000000000003,370.08000000000004,814.54,,,
